data,Velocidade Média do Vento 10m,Precipitação Pluviométrica,Pressão Atmosférica,Direção do Vento 10m,Radiação,Temperatura do Ar a 2m,Umidade Relativa do Ar a 2m
2007-12-01 18:00:00,3.2,0.0,994.6,126.0,778.7,37.0,20.8
2007-12-01 21:00:00,3.0,0.0,996.1,111.0,204.63,31.6,44.8
2007-12-02 00:00:00,4.5,0.0,999.0,45.0,0.0,26.5,70.4
2007-12-02 03:00:00,2.0,0.0,999.2,51.0,0.0,25.0,72.0
2007-12-02 06:00:00,1.8,0.0,999.0,84.0,0.0,23.5,70.4
2007-12-02 09:00:00,0.9,0.0,1000.6,123.0,7.41,22.6,75.2
2007-12-02 12:00:00,2.6,0.0,1001.0,147.0,446.3,30.4,44.8
2007-12-02 15:00:00,2.6,0.0,998.1,117.0,854.63,35.3,30.4
2007-12-02 18:00:00,2.8,0.0,995.1,126.0,737.04,36.8,24.0
2007-12-02 21:00:00,3.1,0.0,996.8,90.0,188.89,31.1,44.8
2007-12-03 00:00:00,4.6,0.0,999.2,36.0,0.0,27.0,60.8
2007-12-03 03:00:00,2.0,0.0,999.2,24.0,0.0,25.2,72.0
2007-12-03 06:00:00,1.7,0.0,998.8,78.0,0.0,23.7,68.8
2007-12-03 09:00:00,0.7,0.0,1000.1,147.0,6.48,22.9,72.0
2007-12-03 12:00:00,2.3,0.0,1000.4,153.0,435.19,30.9,40.0
2007-12-03 15:00:00,2.6,0.0,997.4,120.0,834.26,35.7,28.8
2007-12-03 18:00:00,2.7,0.0,994.3,144.0,737.04,37.0,22.4
2007-12-03 21:00:00,3.4,0.0,995.8,102.0,187.04,31.3,48.0
2007-12-04 00:00:00,5.0,0.0,998.7,36.0,0.0,26.7,65.6
2007-12-04 03:00:00,2.8,0.0,998.8,30.0,0.0,25.6,65.6
2007-12-04 06:00:00,1.6,0.0,998.6,60.0,0.0,24.0,68.8
2007-12-04 09:00:00,0.8,0.0,999.9,138.0,7.41,23.6,72.0
2007-12-04 12:00:00,3.1,0.0,1000.3,102.0,432.41,31.7,36.8
2007-12-04 15:00:00,3.5,0.0,997.2,111.0,837.04,35.8,25.6
2007-12-04 18:00:00,2.7,0.0,994.0,96.0,725.93,38.4,19.2
2007-12-04 21:00:00,4.2,0.0,996.0,60.0,244.44,31.3,41.6
2007-12-05 00:00:00,4.5,0.0,998.7,39.0,0.0,26.8,67.2
2007-12-05 03:00:00,2.5,0.0,998.6,48.0,0.0,25.9,73.6
2007-12-05 06:00:00,1.4,0.0,998.9,75.0,0.0,25.4,70.4
2007-12-05 09:00:00,1.6,0.0,1000.6,69.0,14.81,25.5,72.0
2007-12-05 12:00:00,3.6,0.0,1001.4,93.0,345.37,30.9,44.8
2007-12-05 15:00:00,3.7,0.0,998.4,105.0,672.22,36.3,28.8
2007-12-05 18:00:00,3.3,0.0,995.7,105.0,553.7,36.5,27.2
2007-12-05 21:00:00,3.8,0.0,997.3,75.0,104.63,30.5,51.2
2007-12-06 00:00:00,4.4,0.0,1000.7,33.0,0.0,27.1,68.8
2007-12-06 03:00:00,2.8,0.0,1000.3,45.0,0.0,25.8,78.4
2007-12-06 06:00:00,1.8,0.0,999.8,72.0,0.0,24.8,78.4
2007-12-06 09:00:00,2.1,0.0,1001.4,81.0,6.48,25.0,76.8
2007-12-06 12:00:00,2.8,0.0,1002.3,93.0,357.41,30.9,46.4
2007-12-06 15:00:00,3.2,0.0,999.8,93.0,665.74,33.1,36.8
2007-12-06 18:00:00,3.2,0.0,996.4,102.0,540.74,36.0,28.8
2007-12-06 21:00:00,2.8,0.0,997.2,87.0,177.78,31.4,43.2
2007-12-07 00:00:00,3.8,0.0,999.9,42.0,0.0,26.6,72.0
2007-12-07 03:00:00,3.1,0.0,999.4,48.0,0.0,25.8,78.4
2007-12-07 06:00:00,2.3,0.2,998.9,54.0,0.0,24.4,86.4
2007-12-07 09:00:00,2.3,0.2,1000.4,93.0,578.7,25.1,81.6
2007-12-07 12:00:00,3.4,0.0,1001.2,78.0,267.59,29.5,59.2
2007-12-07 15:00:00,3.2,0.0,998.4,66.0,545.37,33.6,38.4
2007-12-07 18:00:00,2.2,0.0,995.5,57.0,422.22,35.2,30.4
2007-12-07 21:00:00,5.0,0.0,996.8,21.0,223.15,28.7,59.2
2007-12-08 00:00:00,4.4,0.0,999.4,45.0,0.0,26.2,73.6
2007-12-08 03:00:00,2.4,0.0,999.3,45.0,0.0,25.4,81.6
2007-12-08 06:00:00,1.3,0.0,998.8,93.0,0.0,24.5,84.8
2007-12-08 09:00:00,1.2,0.0,999.5,105.0,9.26,24.9,83.2
2007-12-08 12:00:00,3.5,0.0,999.5,78.0,350.0,31.0,48.0
2007-12-08 15:00:00,5.0,0.0,997.4,72.0,587.04,33.9,38.4
2007-12-08 18:00:00,4.5,0.0,994.7,69.0,714.81,36.8,28.8
2007-12-08 21:00:00,5.3,0.0,996.3,57.0,146.3,29.5,49.6
2007-12-09 00:00:00,4.3,0.0,999.0,54.0,0.0,25.9,72.0
2007-12-09 03:00:00,1.4,0.0,999.3,75.0,0.0,23.9,81.6
2007-12-09 06:00:00,1.4,0.0,998.5,84.0,0.0,23.3,83.2
2007-12-09 09:00:00,1.1,0.0,1000.5,147.0,7.41,22.6,86.4
2007-12-09 12:00:00,2.9,0.0,1000.6,129.0,398.15,30.2,49.6
2007-12-09 15:00:00,3.5,0.0,998.2,90.0,756.48,35.8,32.0
2007-12-09 18:00:00,2.9,0.0,995.1,90.0,624.07,35.3,28.8
2007-12-09 21:00:00,4.6,0.0,996.7,66.0,103.7,29.7,54.4
2007-12-10 00:00:00,4.9,0.0,998.8,57.0,0.0,27.1,65.6
2007-12-10 03:00:00,2.5,,999.1,42.0,0.0,26.3,64.0
2007-12-10 06:00:00,2.2,0.0,997.9,87.0,0.0,24.3,75.2
2007-12-10 09:00:00,0.7,0.0,999.4,156.0,6.48,23.2,78.4
2007-12-10 12:00:00,2.3,0.0,1000.0,132.0,348.15,29.6,52.8
2007-12-10 15:00:00,2.8,0.0,998.3,102.0,615.74,33.6,36.8
2007-12-10 18:00:00,2.6,0.0,995.4,120.0,535.19,36.3,28.8
2007-12-10 21:00:00,3.0,,996.1,,327.78,33.7,32.0
2007-12-11 00:00:00,4.6,0.0,999.1,36.0,0.0,26.8,72.0
2007-12-11 03:00:00,3.0,0.0,999.1,36.0,0.0,26.5,62.4
2007-12-11 06:00:00,2.1,0.0,998.1,99.0,0.0,24.6,65.6
2007-12-11 09:00:00,1.4,0.0,999.2,99.0,6.48,23.7,70.4
2007-12-11 12:00:00,4.3,0.0,999.7,135.0,372.22,30.8,44.8
2007-12-11 15:00:00,4.8,0.0,997.1,144.0,666.67,34.5,32.0
2007-12-11 18:00:00,3.9,0.0,993.9,147.0,653.7,36.6,27.2
2007-12-11 21:00:00,3.4,0.0,994.4,129.0,161.11,34.2,27.2
2007-12-12 00:00:00,4.2,0.0,997.5,33.0,0.0,27.2,68.8
2007-12-12 03:00:00,2.6,0.0,998.4,33.0,0.0,26.6,57.6
2007-12-12 06:00:00,3.2,0.0,998.2,84.0,0.0,25.5,59.2
2007-12-12 09:00:00,2.2,0.0,999.4,96.0,5.56,24.0,65.6
2007-12-12 12:00:00,4.3,0.0,1000.1,120.0,396.3,30.1,43.2
2007-12-12 15:00:00,3.5,0.0,997.3,129.0,734.26,35.2,27.2
2007-12-12 18:00:00,3.5,0.0,994.0,132.0,804.63,36.6,17.6
2007-12-12 21:00:00,3.2,0.0,995.5,114.0,231.48,30.0,51.2
2007-12-13 00:00:00,5.4,0.0,998.4,51.0,0.0,26.7,65.6
2007-12-13 03:00:00,4.2,0.0,998.0,69.0,0.0,26.5,62.4
2007-12-13 06:00:00,3.9,0.0,997.3,84.0,0.0,25.5,67.2
2007-12-13 09:00:00,2.5,0.0,998.5,87.0,7.41,25.0,70.4
2007-12-13 12:00:00,4.2,0.0,999.2,99.0,346.3,30.7,44.8
2007-12-13 15:00:00,4.7,0.0,997.4,93.0,770.37,34.2,32.0
2007-12-13 18:00:00,4.6,0.0,995.3,87.0,621.3,34.7,30.4
2007-12-13 21:00:00,5.1,0.0,996.8,84.0,168.52,29.2,51.2
2007-12-14 00:00:00,4.4,0.0,999.3,51.0,0.0,26.3,67.2
2007-12-14 03:00:00,1.8,0.0,998.9,48.0,0.0,24.3,80.0
2007-12-14 06:00:00,1.7,0.0,997.9,57.0,0.0,23.1,83.2
2007-12-14 09:00:00,1.0,0.0,999.1,105.0,5.56,22.5,84.8
2007-12-14 12:00:00,2.3,0.0,999.0,129.0,342.59,31.0,44.8
2007-12-14 15:00:00,3.0,0.0,996.8,96.0,735.19,36.3,27.2
2007-12-14 18:00:00,2.4,0.0,993.3,66.0,561.11,37.6,22.4
2007-12-14 21:00:00,4.4,0.0,995.4,63.0,142.59,30.3,52.8
2007-12-15 00:00:00,3.6,0.0,997.6,27.0,0.0,27.7,62.4
2007-12-15 03:00:00,2.1,0.0,998.0,354.0,0.0,25.9,73.6
2007-12-15 06:00:00,1.4,0.0,997.0,15.0,0.0,25.4,67.2
2007-12-15 09:00:00,1.0,0.0,998.0,135.0,6.48,24.0,73.6
2007-12-15 12:00:00,2.7,0.0,997.7,129.0,292.59,30.6,48.0
2007-12-15 15:00:00,2.9,0.0,995.1,117.0,567.59,34.7,35.2
2007-12-15 18:00:00,2.9,0.0,992.8,87.0,381.48,34.6,33.6
2007-12-15 21:00:00,4.5,0.0,994.4,30.0,139.81,29.2,60.8
2007-12-16 00:00:00,5.6,0.0,996.3,63.0,0.0,26.3,72.0
2007-12-16 03:00:00,2.8,0.0,997.2,66.0,0.0,26.0,75.2
2007-12-16 06:00:00,2.8,0.0,996.3,78.0,0.0,25.1,78.4
2007-12-16 09:00:00,2.3,0.0,997.9,75.0,4.63,25.1,80.0
2007-12-16 12:00:00,3.8,0.0,999.2,81.0,179.63,28.7,59.2
2007-12-16 15:00:00,3.2,0.0,997.8,66.0,412.96,32.0,46.4
2007-12-16 18:00:00,4.4,,996.0,315.0,334.26,30.8,51.2
2007-12-16 21:00:00,4.6,0.0,996.6,15.0,162.04,28.6,57.6
2007-12-17 00:00:00,3.5,0.0,999.1,21.0,0.0,26.0,68.8
2007-12-17 03:00:00,1.1,0.0,998.2,72.0,0.0,23.9,81.6
2007-12-17 06:00:00,1.0,0.0,997.3,129.0,0.0,23.5,83.2
2007-12-17 09:00:00,1.5,0.0,999.4,150.0,5.56,23.8,83.2
2007-12-17 12:00:00,2.4,0.0,1000.4,105.0,227.78,28.5,57.6
2007-12-17 15:00:00,4.5,0.0,998.1,57.0,645.37,34.4,33.6
2007-12-17 18:00:00,5.0,0.0,995.7,54.0,553.7,34.5,32.0
2007-12-17 21:00:00,5.7,0.0,997.3,51.0,187.04,29.2,48.0
2007-12-18 00:00:00,3.9,0.0,1000.1,48.0,0.0,26.1,70.4
2007-12-18 03:00:00,1.0,0.0,999.9,63.0,0.0,24.6,78.4
2007-12-18 06:00:00,0.7,0.0,999.0,132.0,0.0,22.7,83.2
2007-12-18 09:00:00,1.1,0.0,1000.0,141.0,5.56,21.9,88.0
2007-12-18 12:00:00,3.3,0.0,1000.4,99.0,382.41,29.9,51.2
2007-12-18 15:00:00,4.2,0.0,998.2,69.0,615.74,35.3,32.0
2007-12-18 18:00:00,4.1,0.0,995.6,66.0,598.15,36.7,27.2
2007-12-18 21:00:00,5.1,0.0,996.7,57.0,190.74,31.3,44.8
2007-12-19 00:00:00,4.6,0.0,999.6,39.0,0.0,26.8,67.2
2007-12-19 03:00:00,2.2,0.0,999.2,33.0,0.0,24.7,78.4
2007-12-19 06:00:00,0.7,0.0,998.3,51.0,0.0,22.0,83.2
2007-12-19 09:00:00,0.9,0.0,999.6,120.0,4.63,21.7,83.2
2007-12-19 12:00:00,3.4,0.0,1000.4,111.0,404.63,30.9,44.8
2007-12-19 15:00:00,4.1,0.0,998.0,105.0,793.52,35.9,28.8
2007-12-19 18:00:00,3.9,0.0,994.7,93.0,537.04,37.6,22.4
2007-12-19 21:00:00,5.1,0.0,996.1,66.0,171.3,31.1,40.0
2007-12-20 00:00:00,5.0,0.0,998.7,51.0,0.0,27.4,59.2
2007-12-20 03:00:00,3.2,0.0,998.1,69.0,0.0,26.2,64.0
2007-12-20 06:00:00,1.5,0.0,997.4,87.0,0.0,24.2,73.6
2007-12-20 09:00:00,1.6,0.0,999.2,87.0,4.63,23.6,78.4
2007-12-20 12:00:00,4.0,0.0,999.4,105.0,398.15,31.7,38.4
2007-12-20 15:00:00,4.9,0.0,996.8,105.0,814.81,36.4,24.0
2007-12-20 18:00:00,4.4,0.0,993.6,96.0,748.15,37.1,22.4
2007-12-20 21:00:00,4.9,0.0,995.1,75.0,178.7,31.3,48.0
2007-12-21 00:00:00,4.5,0.0,998.0,45.0,0.0,27.2,65.6
2007-12-21 03:00:00,3.3,0.0,998.2,63.0,0.0,26.2,54.4
2007-12-21 06:00:00,2.1,0.0,997.9,90.0,0.0,23.9,73.6
2007-12-21 09:00:00,0.8,0.0,1000.0,150.0,5.56,22.0,78.4
2007-12-21 12:00:00,3.4,0.0,1000.4,120.0,377.78,30.9,44.8
2007-12-21 15:00:00,4.0,0.0,997.6,96.0,764.81,35.3,30.4
2007-12-21 18:00:00,3.8,0.0,994.4,105.0,687.04,36.7,25.6
2007-12-21 21:00:00,3.7,0.0,995.7,114.0,199.07,32.8,43.2
2007-12-22 00:00:00,5.2,0.0,998.4,51.0,0.0,27.8,60.8
2007-12-22 03:00:00,2.8,,998.5,57.0,0.0,26.2,65.6
2007-12-22 06:00:00,1.3,0.0,998.6,84.0,0.0,23.7,72.0
2007-12-22 09:00:00,0.8,0.0,1000.0,111.0,9.26,23.3,78.4
2007-12-22 12:00:00,2.8,0.0,1000.4,138.0,404.63,31.1,44.8
2007-12-22 15:00:00,3.5,0.0,997.6,105.0,670.37,35.9,32.0
2007-12-22 18:00:00,2.9,0.0,994.9,108.0,568.52,36.1,28.8
2007-12-22 21:00:00,4.2,0.0,996.7,72.0,159.26,30.1,54.4
2007-12-23 00:00:00,4.4,0.0,999.3,36.0,0.0,27.1,70.4
2007-12-23 03:00:00,2.7,0.0,999.0,63.0,0.0,26.2,65.6
2007-12-23 06:00:00,2.5,0.0,998.4,78.0,0.0,24.7,75.2
2007-12-23 09:00:00,2.5,0.0,999.6,81.0,6.48,24.8,75.2
2007-12-23 12:00:00,3.5,0.0,1000.2,99.0,311.11,30.1,49.6
2007-12-23 15:00:00,3.5,0.0,998.7,117.0,394.44,32.3,41.6
2007-12-23 18:00:00,2.6,0.0,995.3,180.0,524.07,36.2,27.2
2007-12-23 21:00:00,3.9,0.0,996.3,96.0,234.26,30.2,51.2
2007-12-24 00:00:00,4.9,0.0,999.2,102.0,0.0,26.8,70.4
2007-12-24 03:00:00,3.0,0.0,998.9,105.0,0.0,25.7,72.0
2007-12-24 06:00:00,2.2,0.0,998.3,168.0,0.0,23.8,70.4
2007-12-24 09:00:00,1.3,0.0,1000.0,201.0,4.63,21.5,78.4
2007-12-24 12:00:00,5.0,0.0,1000.8,177.0,400.0,31.1,36.8
2007-12-24 15:00:00,5.3,0.0,998.3,201.0,810.19,35.0,22.4
2007-12-24 18:00:00,4.1,0.0,994.5,294.0,779.63,37.4,16.0
2007-12-24 21:00:00,4.2,0.0,995.4,324.0,233.33,31.0,44.8
2007-12-25 00:00:00,4.3,0.0,998.3,15.0,0.0,27.0,65.6
2007-12-25 03:00:00,3.0,0.0,998.6,114.0,0.0,25.9,62.4
2007-12-25 06:00:00,3.0,0.0,998.3,201.0,0.0,24.4,68.8
2007-12-25 09:00:00,2.0,0.0,999.5,282.0,5.56,23.4,70.4
2007-12-25 12:00:00,4.5,0.0,1000.0,177.0,412.96,30.8,41.6
2007-12-25 15:00:00,3.6,0.0,997.7,162.0,740.74,34.5,30.4
2007-12-25 18:00:00,2.7,0.0,994.4,162.0,673.15,35.7,25.6
2007-12-25 21:00:00,3.1,0.0,995.5,168.0,187.96,32.6,33.6
2007-12-26 00:00:00,4.6,0.0,998.8,3.0,0.0,27.1,65.6
2007-12-26 03:00:00,2.7,0.0,999.0,321.0,0.0,25.7,76.8
2007-12-26 06:00:00,2.5,0.0,998.0,312.0,0.0,24.2,72.0
2007-12-26 09:00:00,1.4,0.0,999.3,306.0,4.63,22.9,78.4
2007-12-26 12:00:00,3.6,0.0,999.4,51.0,381.48,30.5,44.8
2007-12-26 15:00:00,3.4,0.0,997.6,180.0,650.0,33.3,33.6
2007-12-26 18:00:00,2.9,0.0,994.7,189.0,562.96,35.7,28.8
2007-12-26 21:00:00,4.3,0.0,996.1,171.0,112.96,29.2,60.8
2007-12-27 00:00:00,4.5,0.0,998.5,183.0,0.0,27.2,70.4
2007-12-27 03:00:00,1.9,0.0,998.3,207.0,0.0,26.5,73.6
2007-12-27 06:00:00,2.4,0.0,997.0,219.0,0.0,26.0,65.6
2007-12-27 09:00:00,2.0,0.0,997.9,258.0,5.56,25.8,68.8
2007-12-27 12:00:00,3.5,0.0,998.8,225.0,250.93,30.2,48.0
2007-12-27 15:00:00,3.8,0.0,996.8,210.0,626.85,33.5,35.2
2007-12-27 18:00:00,4.3,0.0,994.3,171.0,600.0,34.5,30.4
2007-12-27 21:00:00,3.9,0.0,994.9,189.0,220.37,31.2,49.6
2007-12-28 00:00:00,4.1,0.0,997.6,159.0,0.0,27.2,70.4
2007-12-28 03:00:00,2.2,0.0,997.4,168.0,0.0,26.5,60.8
2007-12-28 06:00:00,3.6,0.0,996.9,183.0,0.0,25.9,65.6
2007-12-28 09:00:00,2.5,0.0,998.6,165.0,4.63,25.5,65.6
2007-12-28 12:00:00,3.5,0.0,999.8,141.0,329.63,31.3,41.6
2007-12-28 15:00:00,4.1,0.0,997.5,354.0,779.63,35.3,28.8
2007-12-28 18:00:00,3.4,0.0,994.7,282.0,595.37,38.3,22.4
2007-12-28 21:00:00,3.7,0.0,995.5,312.0,229.63,31.4,48.0
2007-12-29 00:00:00,4.1,0.0,998.0,99.0,0.0,26.9,70.4
2007-12-29 03:00:00,3.1,0.0,997.9,288.0,0.0,26.4,57.6
2007-12-29 06:00:00,1.9,0.0,998.4,270.0,0.0,24.4,67.2
2007-12-29 09:00:00,1.8,0.0,999.4,261.0,4.63,24.2,70.4
2007-12-29 12:00:00,3.5,0.0,999.6,264.0,370.37,30.5,44.8
2007-12-29 15:00:00,3.5,0.0,997.9,294.0,749.07,34.7,32.0
2007-12-29 18:00:00,2.7,0.0,994.8,48.0,467.59,35.9,27.2
2007-12-29 21:00:00,2.8,0.0,995.9,66.0,212.96,31.6,48.0
2007-12-30 00:00:00,4.3,0.0,998.9,243.0,0.0,27.2,65.6
2007-12-30 03:00:00,2.3,0.0,998.8,252.0,0.0,26.3,67.2
2007-12-30 06:00:00,2.3,0.0,997.7,252.0,0.0,24.9,68.8
2007-12-30 09:00:00,1.4,0.0,999.0,246.0,3.7,23.7,73.6
2007-12-30 12:00:00,2.8,0.0,999.5,246.0,345.37,30.5,48.0
2007-12-30 15:00:00,3.1,0.0,996.9,201.0,700.93,33.6,36.8
2007-12-30 18:00:00,2.7,0.0,993.9,162.0,601.85,36.1,30.4
2007-12-30 21:00:00,3.4,0.0,995.7,165.0,150.0,29.3,57.6
2007-12-31 00:00:00,4.3,0.0,998.6,138.0,0.0,26.8,72.0
2007-12-31 03:00:00,2.2,0.0,998.2,171.0,0.0,26.2,67.2
2007-12-31 06:00:00,3.0,0.0,997.5,210.0,0.0,25.6,70.4
2007-12-31 09:00:00,2.6,0.0,998.9,249.0,3.7,25.9,68.8
2007-12-31 12:00:00,3.3,0.0,999.7,300.0,277.78,30.4,49.6
2007-12-31 15:00:00,3.2,0.0,997.4,63.0,655.56,34.9,33.6
2007-12-31 18:00:00,3.7,0.0,994.4,345.0,633.33,35.9,28.8
2007-12-31 21:00:00,4.3,0.0,995.5,306.0,223.15,29.5,60.8
2008-01-01 00:00:00,4.1,0.0,997.9,264.0,0.0,26.5,70.4
2008-01-01 03:00:00,2.2,0.0,997.6,150.0,0.0,24.6,78.4
2008-01-01 06:00:00,1.0,0.0,997.9,198.0,0.0,24.0,67.2
2008-01-01 09:00:00,1.5,0.0,999.2,219.0,6.48,23.9,68.8
2008-01-01 12:00:00,3.9,0.0,1000.1,108.0,327.78,30.1,43.2
2008-01-01 15:00:00,4.1,0.0,997.8,123.0,709.26,34.6,28.8
2008-01-01 18:00:00,3.5,0.0,994.8,168.0,783.33,37.2,24.0
2008-01-01 21:00:00,3.7,0.0,996.1,144.0,261.11,31.4,44.8
2008-01-02 00:00:00,4.4,0.0,999.1,9.0,0.0,26.6,59.2
2008-01-02 03:00:00,2.4,0.0,998.9,48.0,0.0,25.3,62.4
2008-01-02 06:00:00,2.6,0.0,998.6,60.0,0.0,25.2,57.6
2008-01-02 09:00:00,2.9,0.0,1000.4,30.0,5.56,23.3,73.6
2008-01-02 12:00:00,3.4,0.0,1001.1,333.0,364.81,30.0,40.0
2008-01-02 15:00:00,3.0,0.0,998.3,330.0,768.52,34.4,27.2
2008-01-02 18:00:00,3.1,0.0,995.0,321.0,787.96,36.9,22.4
2008-01-02 21:00:00,3.6,0.0,996.7,117.0,250.93,31.6,40.0
2008-01-03 00:00:00,5.1,0.0,1000.2,273.0,0.0,26.6,70.4
2008-01-03 03:00:00,2.2,0.0,1000.3,228.0,0.0,25.3,75.2
2008-01-03 06:00:00,1.0,0.0,999.4,351.0,0.0,24.2,68.8
2008-01-03 09:00:00,1.0,0.0,1001.2,48.0,3.7,23.0,73.6
2008-01-03 12:00:00,3.5,0.0,1001.3,186.0,367.59,30.9,43.2
2008-01-03 15:00:00,3.5,0.0,999.3,135.0,721.3,34.6,30.4
2008-01-03 18:00:00,3.9,0.0,996.2,174.0,700.0,36.0,25.6
2008-01-03 21:00:00,3.6,0.0,997.7,309.0,200.0,31.7,49.6
2008-01-04 00:00:00,5.0,0.0,1000.4,204.0,0.0,28.1,67.2
2008-01-04 03:00:00,2.2,,1000.6,300.0,,27.3,67.2
2008-01-04 06:00:00,2.7,29.2,999.4,126.0,,26.6,60.8
2008-01-04 09:00:00,1.7,0.0,1001.5,177.0,1.85,24.7,68.8
2008-01-04 12:00:00,2.2,0.0,1002.1,285.0,337.04,31.3,46.4
2008-01-04 15:00:00,3.8,0.0,999.8,111.0,737.04,36.2,30.4
2008-01-04 18:00:00,4.2,0.0,997.1,117.0,454.63,35.9,25.6
2008-01-04 21:00:00,5.1,0.0,998.3,204.0,194.44,30.9,51.2
2008-01-05 00:00:00,4.5,0.0,1001.2,249.0,0.0,27.9,67.2
2008-01-05 03:00:00,4.6,0.0,1001.1,162.0,0.0,26.8,57.6
2008-01-05 06:00:00,3.2,0.0,1000.8,186.0,0.0,23.9,67.2
2008-01-05 09:00:00,1.4,0.0,1002.1,318.0,3.7,21.7,76.8
2008-01-05 12:00:00,3.0,0.0,1002.3,9.0,362.96,30.2,40.0
2008-01-05 15:00:00,4.3,0.0,999.7,126.0,796.3,35.2,27.2
2008-01-05 18:00:00,3.4,0.0,996.5,45.0,771.3,36.9,24.0
2008-01-05 21:00:00,3.7,0.0,997.3,21.0,232.41,31.8,44.8
2008-01-06 00:00:00,4.3,0.0,1000.3,303.0,0.0,27.0,64.0
2008-01-06 03:00:00,2.1,0.0,999.9,18.0,0.0,25.6,65.6
2008-01-06 06:00:00,2.7,0.0,998.9,96.0,0.0,24.5,72.0
2008-01-06 09:00:00,1.1,0.0,1000.2,123.0,3.7,22.3,76.8
2008-01-06 12:00:00,2.5,0.0,1001.1,183.0,354.63,30.4,44.8
2008-01-06 15:00:00,3.4,0.0,998.8,153.0,787.96,35.5,25.6
2008-01-06 18:00:00,3.5,0.0,995.2,234.0,764.81,37.7,17.6
2008-01-06 21:00:00,3.1,0.0,996.1,54.0,227.78,33.5,35.2
2008-01-07 00:00:00,4.3,0.0,999.1,207.0,0.0,27.4,60.8
2008-01-07 03:00:00,2.6,0.0,998.8,219.0,0.0,26.3,72.0
2008-01-07 06:00:00,1.4,0.0,998.6,249.0,0.0,24.1,78.4
2008-01-07 09:00:00,0.8,0.0,999.9,267.0,3.7,23.8,73.6
2008-01-07 12:00:00,1.6,0.0,1000.4,249.0,338.89,31.2,44.8
2008-01-07 15:00:00,2.8,0.0,997.9,225.0,783.33,35.0,33.6
2008-01-07 18:00:00,3.0,0.0,994.6,222.0,603.7,35.3,36.8
2008-01-07 21:00:00,5.6,0.0,997.9,81.0,184.26,28.4,59.2
2008-01-08 00:00:00,4.2,0.0,998.6,15.0,0.0,26.7,73.6
2008-01-08 03:00:00,2.9,0.0,998.8,330.0,0.0,26.3,76.8
2008-01-08 06:00:00,1.7,0.0,997.9,252.0,0.0,25.2,78.4
2008-01-08 09:00:00,1.4,0.0,998.9,324.0,4.63,24.8,80.0
2008-01-08 12:00:00,3.1,0.0,999.3,9.0,343.52,31.0,49.6
2008-01-08 15:00:00,3.7,0.0,996.6,27.0,683.33,34.8,33.6
2008-01-08 18:00:00,4.2,0.0,993.7,141.0,592.59,37.6,22.4
2008-01-08 21:00:00,5.3,0.0,995.1,177.0,454.63,31.1,44.8
2008-01-09 00:00:00,4.7,0.0,998.2,294.0,0.0,27.2,65.6
2008-01-09 03:00:00,3.1,0.0,998.1,351.0,0.0,26.3,64.0
2008-01-09 06:00:00,3.7,0.0,997.7,357.0,0.0,24.4,72.0
2008-01-09 09:00:00,2.4,0.0,998.7,312.0,3.7,23.0,81.6
2008-01-09 12:00:00,2.7,0.0,998.8,330.0,321.3,29.5,49.6
2008-01-09 15:00:00,3.7,0.0,996.2,90.0,772.22,34.2,28.8
2008-01-09 18:00:00,3.7,0.0,992.7,21.0,781.48,36.6,22.4
2008-01-09 21:00:00,3.9,0.0,993.1,270.0,239.81,30.5,49.6
2008-01-10 00:00:00,4.9,0.0,995.7,240.0,0.0,26.5,67.2
2008-01-10 03:00:00,2.2,0.0,996.6,192.0,0.0,24.8,68.8
2008-01-10 06:00:00,0.9,0.0,996.6,180.0,0.0,23.1,68.8
2008-01-10 09:00:00,0.8,0.0,998.5,171.0,3.7,22.1,75.2
2008-01-10 12:00:00,3.0,0.0,998.7,75.0,355.56,29.9,44.8
2008-01-10 15:00:00,3.3,0.0,995.8,18.0,753.7,34.4,27.2
2008-01-10 18:00:00,3.1,0.0,992.9,30.0,776.85,36.1,22.4
2008-01-10 21:00:00,2.4,0.0,993.6,30.0,237.04,34.1,25.6
2008-01-11 00:00:00,4.6,0.0,997.5,330.0,0.0,26.7,68.8
2008-01-11 03:00:00,2.3,0.0,998.1,297.0,0.0,25.5,75.2
2008-01-11 06:00:00,0.9,0.0,997.3,213.0,0.0,24.0,76.8
2008-01-11 09:00:00,1.3,0.0,998.4,171.0,3.7,23.7,76.8
2008-01-11 12:00:00,2.5,0.0,999.0,93.0,329.63,31.3,46.4
2008-01-11 15:00:00,2.7,0.0,971.2,126.0,632.41,34.6,33.6
2008-01-11 18:00:00,2.2,0.0,994.4,6.0,551.85,35.8,27.2
2008-01-11 21:00:00,3.6,0.0,996.1,219.0,192.59,30.2,54.4
2008-01-12 00:00:00,5.3,0.0,998.7,309.0,0.0,27.3,65.6
2008-01-12 03:00:00,3.4,0.0,999.2,342.0,0.0,26.1,72.0
2008-01-12 06:00:00,2.2,0.0,998.3,258.0,0.0,25.0,73.6
2008-01-12 09:00:00,2.3,0.0,999.4,84.0,4.63,24.5,78.4
2008-01-12 12:00:00,3.1,0.0,999.4,27.0,328.7,31.1,46.4
2008-01-12 15:00:00,3.4,0.0,997.0,72.0,737.96,34.3,36.8
2008-01-12 18:00:00,,,993.9,84.0,673.15,37.1,27.2
2008-01-12 21:00:00,3.5,0.0,995.5,63.0,139.81,30.4,57.6
